,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
1474,1,0,0.702,1,0,0,0.38823529411764707,81.91506849315068,1.0
2608,1,0,0.596,1,0,1,0.24705882352941178,82.2931506849315,1.0
2667,1,0,0.356,1,0,1,0.5176470588235295,20.0,0.0
1421,1,1,0.534,1,0,1,0.49411764705882355,77.94520547945206,1.0
1293,0,1,0.386,1,0,1,0.6941176470588235,20.0,0.0
461,1,0,0.244,1,0,0,0.32941176470588235,20.0,0.0
1017,1,0,0.278,1,0,1,0.35294117647058826,20.0,0.0
1055,1,0,0.716,1,0,1,0.5411764705882353,84.28858447488585,1.0
1590,1,0,0.634,1,0,0,0.24705882352941178,20.0,0.0
2082,1,0,0.45,1,0,1,0.47058823529411764,78.18490747416486,1.0
1894,1,0,0.66,1,0,1,0.5411764705882353,80.44474885844748,1.0
439,1,0,0.784,1,0,1,0.5058823529411764,79.79360730593608,1.0
1213,0,0,0.43,1,0,1,0.3411764705882353,79.73059360730593,1.0
1695,1,0,0.37,1,0,1,0.5647058823529412,20.0,0.0
1908,1,0,0.388,1,0,1,0.2823529411764706,80.6337899543379,1.0
149,1,0,0.236,1,0,0,0.3411764705882353,20.0,0.0
1355,1,0,0.328,1,0,1,0.3058823529411765,20.0,0.0
2389,1,0,0.28,1,0,1,0.36470588235294116,20.0,0.0
2684,1,0,0.298,1,0,1,0.6,20.0,0.0
1260,1,0,0.634,1,0,1,0.6235294117647059,82.37716894977169,1.0
2448,1,0,0.444,1,0,1,0.27058823529411763,20.0,0.0
2142,1,0,0.32,1,0,0,0.3176470588235294,20.0,0.0
2195,1,0,0.802,1,0,1,0.36470588235294116,80.38173515981735,1.0
2213,1,0,0.48,1,0,0,0.4470588235294118,20.0,0.0
1965,1,0,0.532,1,0,1,0.43529411764705883,81.53698630136986,1.0
1744,1,0,0.576,1,0,1,0.32941176470588235,80.65479452054795,1.0
348,1,0,0.454,1,0,0,0.29411764705882354,20.0,0.0
1072,1,0,0.436,1,0,1,0.24705882352941178,78.9744292237443,1.0
2603,0,0,0.242,1,0,1,0.4588235294117647,20.0,0.0
945,1,0,0.278,1,0,0,0.38823529411764707,20.0,0.0
1942,0,0,0.254,1,0,1,0.4235294117647059,20.0,0.0
2091,0,1,0.264,1,0,1,0.27058823529411763,20.0,0.0
1655,1,0,0.642,1,0,1,0.27058823529411763,70.78463045388415,0.0
2605,1,0,0.434,1,0,1,0.4,85.61187214611873,1.0
2258,0,0,0.348,1,0,1,0.32941176470588235,20.0,0.0
406,1,0,0.332,1,0,0,0.4,75.45920019977169,1.0
1279,1,0,0.236,1,0,1,0.6235294117647059,20.0,0.0
2396,1,0,0.286,1,0,1,0.38823529411764707,70.0,1.0
2607,1,0,0.9,1,0,1,0.611764705882353,82.08310502283105,1.0
843,0,1,0.86,1,0,1,0.32941176470588235,81.91506849315068,1.0
1749,0,0,0.658,1,0,0,0.4588235294117647,20.0,0.0
693,1,0,0.65,1,0,1,0.25882352941176473,79.60456621004566,1.0
1587,1,0,0.244,1,0,1,0.2823529411764706,20.0,0.0
726,1,0,0.606,1,0,1,0.2823529411764706,78.32328767123288,1.0
2199,1,0,0.23,1,0,0,0.36470588235294116,20.0,0.0
754,1,0,0.286,1,0,1,0.6588235294117647,20.0,0.0
1742,0,0,0.73,1,0,1,0.6705882352941176,80.82283105022832,1.0
2116,0,1,0.67,1,0,1,0.3058823529411765,77.39908675799087,1.0
322,1,0,0.396,1,0,1,0.3176470588235294,81.41095890410959,1.0
2655,1,1,0.282,1,0,1,0.29411764705882354,20.0,0.0
2766,1,0,0.268,1,0,1,0.47058823529411764,20.0,0.0
1051,1,0,0.526,1,0,1,0.25882352941176473,41.37948059360731,0.0
2226,0,0,0.492,1,0,1,0.25882352941176473,79.01643835616439,1.0
1196,1,0,0.338,1,0,1,0.3176470588235294,78.55433789954338,1.0
2783,1,0,0.522,1,0,1,0.47058823529411764,78.99543378995433,1.0
704,1,0,0.492,1,0,1,0.27058823529411763,81.62100456621005,1.0
440,1,0,0.304,1,0,1,0.4235294117647059,20.0,0.0
2177,0,0,0.404,1,0,1,0.2823529411764706,81.3689497716895,1.0
1254,1,0,0.264,1,0,1,0.5764705882352941,20.0,0.0
2156,1,0,0.214,1,0,1,0.3058823529411765,20.0,0.0
2417,1,0,0.428,1,0,1,0.27058823529411763,53.56841910403555,0.0
960,1,0,0.18,1,0,1,0.4,20.0,0.0
65,1,0,0.442,1,0,1,0.4117647058823529,20.0,0.0
2649,1,0,0.35,1,0,1,0.3058823529411765,80.73881278538813,1.0
886,1,0,0.796,1,0,1,0.6352941176470588,81.34794520547945,1.0
1363,1,0,0.516,1,0,1,0.5176470588235295,79.68858447488584,1.0
2437,1,0,0.726,1,0,1,0.3058823529411765,79.91963470319635,1.0
2733,1,0,0.472,1,0,1,0.38823529411764707,75.57427176822547,1.0
2181,1,0,0.792,1,0,1,0.3764705882352941,80.73881278538813,1.0
179,1,0,0.392,1,0,1,0.35294117647058826,20.0,0.0
261,1,0,0.258,1,0,1,0.5529411764705883,20.0,0.0
2675,1,0,0.296,1,0,1,0.3176470588235294,20.0,0.0
110,0,0,0.296,1,0,0,0.4588235294117647,20.0,0.0
1324,1,0,0.464,1,0,1,0.5764705882352941,20.0,0.0
2584,1,0,0.286,1,0,1,0.24705882352941178,20.0,0.0
2687,1,0,0.882,1,0,1,0.6588235294117647,83.61643835616438,1.0
1604,1,0,0.268,1,0,1,0.25882352941176473,20.0,0.0
1779,1,0,0.404,1,0,1,0.2823529411764706,67.43539805439747,0.0
2668,0,1,0.506,1,0,1,0.5176470588235295,78.91141552511415,1.0
2543,0,1,0.406,1,0,1,0.32941176470588235,20.0,0.0
1469,1,0,0.698,1,0,1,0.25882352941176473,78.59634703196348,1.0
811,1,0,0.898,1,0,1,0.5882352941176471,81.62100456621005,1.0
1792,1,1,0.128,1,0,1,0.4470588235294118,20.0,0.0
587,1,0,0.286,1,0,1,0.8235294117647058,83.78447488584474,1.0
1924,0,1,0.404,1,0,1,0.2823529411764706,20.0,0.0
2686,1,0,0.254,1,0,1,0.36470588235294116,20.0,0.0
636,1,0,0.286,1,0,0,0.27058823529411763,20.0,0.0
747,0,0,0.364,1,0,1,0.7647058823529411,20.0,0.0
2644,1,0,0.366,1,0,1,0.4235294117647059,20.0,0.0
2515,1,0,0.544,1,0,1,0.3764705882352941,80.21369863013699,1.0
686,1,0,0.54,1,0,1,0.2823529411764706,66.5617467361245,0.0
1833,0,0,0.21,1,0,1,0.24705882352941178,20.0,0.0
1798,0,0,0.836,1,0,1,1.0,81.3689497716895,1.0
2264,1,0,0.4,1,0,1,0.4,20.0,0.0
1000,1,0,0.374,1,0,1,0.3176470588235294,81.99908675799087,1.0
332,0,0,0.316,1,0,0,0.2823529411764706,20.0,0.0
1116,1,0,0.286,1,0,1,0.36470588235294116,81.38995433789954,1.0
2058,0,0,0.0,0,0,0,0.24705882352941178,79.01643835616439,1.0
1029,1,0,0.746,1,0,1,0.5882352941176471,79.03744292237442,1.0
706,1,0,0.36,1,0,1,0.35294117647058826,85.38082191780822,1.0
1545,0,1,0.85,1,0,1,0.6941176470588235,78.30228310502284,1.0
610,1,0,0.21,1,0,1,0.3058823529411765,20.0,0.0
2538,1,0,0.29,1,0,1,0.29411764705882354,20.0,0.0
1855,1,0,0.59,1,0,1,0.24705882352941178,82.6082191780822,1.0
1343,1,0,0.368,1,0,1,0.4,20.0,0.0
578,1,0,0.328,1,0,1,0.3764705882352941,20.0,0.0
2299,1,0,0.464,1,0,1,0.29411764705882354,82.58721461187214,1.0
397,0,0,0.178,1,0,1,0.4117647058823529,20.0,0.0
2414,1,0,0.564,1,0,0,0.3411764705882353,20.0,0.0
1376,1,0,0.666,1,0,1,0.611764705882353,80.73881278538813,1.0
596,1,1,0.17,1,0,1,0.4117647058823529,20.0,0.0
160,1,0,0.34,1,0,1,0.29411764705882354,20.0,0.0
107,0,0,0.34,1,0,1,0.5411764705882353,20.0,0.0
679,1,0,0.394,1,0,1,0.24705882352941178,43.13637747336378,0.0
2388,0,0,0.376,1,0,1,0.24705882352941178,80.73881278538813,1.0
69,0,0,0.286,1,0,0,0.3176470588235294,20.0,0.0
2401,1,0,0.838,1,0,1,0.6352941176470588,82.1041095890411,1.0
795,1,0,0.282,1,0,1,0.3058823529411765,20.0,0.0
823,1,1,0.358,1,0,1,0.4235294117647059,20.0,0.0
2275,1,0,0.586,1,0,1,0.6,71.28088288355542,0.0
295,1,0,0.656,1,0,1,0.25882352941176473,84.35159817351598,1.0
2260,1,0,0.298,1,0,1,0.4823529411764706,20.0,0.0
2620,1,0,0.286,1,0,1,0.24705882352941178,82.2931506849315,1.0
1186,1,0,0.394,1,0,1,0.25882352941176473,20.0,0.0
2465,1,0,0.308,1,0,1,0.4117647058823529,20.0,0.0
2279,1,0,0.472,1,0,1,0.5294117647058824,78.74337899543379,1.0
446,1,0,0.266,1,0,1,0.43529411764705883,20.0,0.0
2286,1,0,0.36,1,0,0,0.38823529411764707,20.0,0.0
1310,0,1,0.414,1,0,1,0.38823529411764707,20.0,0.0
166,0,1,0.176,1,0,1,0.5176470588235295,20.0,0.0
2144,1,0,0.516,1,0,1,0.2823529411764706,81.47397260273972,1.0
1483,1,1,0.322,1,0,0,0.4823529411764706,78.55433789954338,1.0
2362,1,0,0.376,1,0,1,0.43529411764705883,20.0,0.0
392,1,0,0.468,1,0,0,0.3176470588235294,81.05388127853881,1.0
1193,1,0,0.36,1,0,1,0.4117647058823529,20.0,0.0
234,1,0,0.334,1,0,0,0.32941176470588235,20.0,0.0
1107,0,1,0.354,1,0,1,0.25882352941176473,77.29406392694064,1.0
387,1,0,0.296,1,0,0,0.29411764705882354,20.0,0.0
1122,1,0,0.48,1,0,0,0.5058823529411764,20.0,0.0
1631,0,0,0.65,1,0,1,0.47058823529411764,83.7634703196347,1.0
1490,1,0,0.556,1,0,1,0.23529411764705882,78.9324200913242,1.0
314,1,0,0.792,1,0,1,0.7058823529411765,70.0,1.0
1714,1,0,0.366,1,0,1,0.3176470588235294,20.0,0.0
2486,0,0,0.286,1,0,1,0.47058823529411764,20.0,0.0
2454,1,0,0.24,1,0,1,0.32941176470588235,20.0,0.0
835,1,0,0.608,1,0,1,0.32941176470588235,82.73424657534247,1.0
2595,1,0,0.32,1,0,0,0.4470588235294118,20.0,0.0
1763,1,0,0.332,1,0,1,0.3411764705882353,20.0,0.0
896,1,1,0.286,1,0,1,0.2823529411764706,78.11324200913242,1.0
77,0,1,0.74,1,0,1,0.3411764705882353,84.75068493150685,1.0
892,1,0,0.232,1,0,1,0.32941176470588235,20.0,0.0
1478,1,0,0.532,1,0,1,0.43529411764705883,78.82739726027397,1.0
2095,1,0,0.668,1,0,1,0.2823529411764706,80.75981735159817,1.0
533,1,0,0.604,1,0,1,0.35294117647058826,81.97808219178083,1.0
2013,1,0,0.31,1,0,0,0.36470588235294116,20.0,0.0
2542,0,1,0.532,1,0,1,0.36470588235294116,81.24292237442923,1.0
1169,0,1,0.24,1,0,1,0.36470588235294116,78.28127853881278,1.0
2029,1,0,0.468,1,0,1,0.4235294117647059,79.91963470319635,1.0
868,1,0,0.246,1,0,1,0.38823529411764707,20.0,0.0
874,1,0,0.31,1,0,0,0.2823529411764706,20.0,0.0
1666,1,0,0.486,1,0,1,0.43529411764705883,78.33593345548672,1.0
1825,1,0,0.32,1,0,1,0.3764705882352941,20.0,0.0
659,1,0,0.232,1,0,1,0.43529411764705883,20.0,0.0
694,1,0,0.704,1,0,1,0.3411764705882353,84.43561643835616,1.0
2068,1,0,0.742,1,0,1,0.3411764705882353,80.96986301369863,1.0
2314,1,0,0.882,1,0,1,0.7411764705882353,79.1634703196347,1.0
2444,1,0,0.346,1,0,1,0.4,81.97808219178083,1.0
1404,1,0,0.64,1,0,1,0.27058823529411763,79.94063926940639,1.0
115,1,0,0.516,1,0,1,0.3764705882352941,82.88127853881278,1.0
1723,1,0,0.266,1,0,1,0.24705882352941178,20.0,0.0
671,0,1,0.264,1,0,1,0.27058823529411763,20.0,0.0
13,1,0,0.794,1,0,1,0.6235294117647059,80.50776255707763,1.0
2386,1,0,0.458,1,0,1,0.25882352941176473,79.94063926940639,1.0
469,0,0,0.404,1,0,1,0.5176470588235295,82.12511415525114,1.0
2232,1,1,0.286,1,0,1,0.2235294117647059,77.21004566210046,1.0
343,1,0,0.354,1,0,1,0.3411764705882353,20.0,0.0
2643,1,0,0.838,1,0,1,0.47058823529411764,78.44931506849315,1.0
1028,1,0,0.798,1,0,1,0.6823529411764706,78.61735159817351,1.0
1637,0,0,0.828,1,0,1,0.6941176470588235,81.5579908675799,1.0
501,1,0,0.286,1,0,0,0.3176470588235294,69.00714155251141,0.0
1380,1,0,0.412,1,0,1,0.32941176470588235,20.0,0.0
907,1,0,0.274,1,0,0,0.5764705882352941,20.0,0.0
183,1,0,0.406,1,0,1,0.6235294117647059,59.51156696725637,0.0
641,1,0,0.56,1,0,1,0.3058823529411765,83.00730593607307,1.0
1711,1,0,0.588,1,0,1,0.35294117647058826,81.78904109589041,1.0
828,0,0,0.288,1,0,1,0.43529411764705883,20.0,0.0
1743,1,0,0.218,1,0,0,0.2823529411764706,20.0,0.0
144,1,0,0.65,1,0,1,0.24705882352941178,84.98173515981735,1.0
290,1,0,0.31,1,0,1,0.5529411764705883,20.0,0.0
334,1,0,0.372,1,0,1,0.35294117647058826,58.60917229965505,0.0
1606,1,0,0.282,1,0,1,0.38823529411764707,20.0,0.0
1747,1,0,0.438,1,0,1,0.4117647058823529,20.0,0.0
1124,1,0,0.328,1,0,1,0.5764705882352941,20.0,0.0
243,1,0,0.26,1,0,1,0.29411764705882354,20.0,0.0
2596,1,0,0.652,1,0,1,0.3411764705882353,78.55433789954338,1.0
1480,1,0,0.286,1,0,1,0.23529411764705882,54.89887046383082,0.0
1589,1,0,0.318,1,0,1,0.3058823529411765,20.0,0.0
564,0,1,0.276,1,0,1,0.4235294117647059,20.0,0.0
1551,1,0,0.318,1,0,0,0.43529411764705883,20.0,0.0
40,1,0,0.302,1,0,0,0.38823529411764707,20.0,0.0
1768,1,0,0.268,1,0,1,0.4235294117647059,20.0,0.0
1082,0,1,0.6,1,0,1,0.6235294117647059,81.34794520547945,1.0
2774,0,1,0.296,1,0,1,0.5411764705882353,77.81917808219178,1.0
1364,0,0,0.32,1,0,1,0.4588235294117647,83.44840182648402,1.0
1960,1,0,0.292,1,0,0,0.27058823529411763,20.0,0.0
2737,1,0,0.562,1,0,1,0.38823529411764707,20.0,0.0
781,1,0,0.374,1,0,1,0.29411764705882354,55.93937478047067,0.0
1851,1,0,0.196,1,0,1,0.3176470588235294,20.0,0.0
673,1,0,0.622,1,0,1,0.23529411764705882,80.09935801799358,1.0
1457,1,0,0.504,1,0,1,0.29411764705882354,79.14246575342466,1.0
1547,1,0,0.5,1,0,1,0.27058823529411763,82.69223744292238,1.0
1898,1,0,0.314,1,0,1,0.3176470588235294,20.0,0.0
1728,1,0,0.286,1,0,1,0.5647058823529412,20.0,0.0
2493,1,0,0.244,1,0,1,0.43529411764705883,20.0,0.0
2039,1,0,0.336,1,0,1,0.7058823529411765,20.0,0.0
2770,1,0,0.196,2,0,0,0.36470588235294116,20.0,0.0
847,1,0,0.63,1,0,1,0.29411764705882354,81.0958904109589,1.0
1840,1,1,0.32,1,0,1,0.3411764705882353,52.60326157860404,0.0
229,0,0,0.404,1,0,1,0.47058823529411764,82.37716894977169,1.0
1920,1,0,0.552,1,0,1,0.36470588235294116,69.06099081848087,0.0
221,1,0,0.4,1,0,0,0.4588235294117647,79.35251141552511,1.0
1261,0,1,0.59,1,0,1,0.4823529411764706,77.54611872146118,1.0
1408,1,0,0.522,1,0,1,0.2823529411764706,77.35707762557078,1.0
1937,1,0,0.402,1,0,1,0.29411764705882354,77.31506849315069,1.0
2529,1,0,0.576,1,0,0,0.29411764705882354,20.0,0.0
2653,1,0,0.328,1,0,1,0.4588235294117647,20.0,0.0
965,1,0,0.424,1,0,1,0.49411764705882355,80.23167153230033,1.0
2146,1,0,0.416,1,0,0,0.611764705882353,20.0,0.0
1026,1,0,0.202,1,0,1,0.36470588235294116,20.0,0.0
929,0,0,0.324,1,0,1,0.47058823529411764,20.0,0.0
2208,1,0,0.368,1,0,1,0.4,81.85205479452055,1.0
996,1,0,0.494,1,0,1,0.25882352941176473,79.47853881278539,1.0
1685,0,0,0.286,1,0,1,0.4470588235294118,20.0,0.0
104,1,0,0.286,1,0,1,0.5529411764705883,51.13607305936073,0.0
1643,1,0,0.64,1,0,1,0.43529411764705883,81.03287671232877,1.0
2570,1,0,0.458,1,0,1,0.25882352941176473,77.88219178082191,1.0
1975,0,0,0.37,1,0,0,0.4235294117647059,20.0,0.0
841,1,0,0.308,1,0,0,0.35294117647058826,20.0,0.0
1842,1,0,0.778,1,0,1,0.6705882352941176,78.55433789954338,1.0
1860,1,0,0.554,1,0,1,0.24705882352941178,58.82126986556466,0.0
860,1,0,0.422,1,0,1,0.24705882352941178,78.00821917808219,1.0
2720,1,0,0.75,1,0,0,0.43529411764705883,70.0,1.0
2556,0,0,0.298,1,0,0,0.5411764705882353,20.0,0.0
2064,0,0,0.61,1,0,1,0.4,81.3689497716895,1.0
837,1,0,0.348,1,0,0,0.3058823529411765,20.0,0.0
1062,0,1,0.282,1,0,1,0.5529411764705883,20.0,0.0
2610,0,0,0.452,1,0,1,0.611764705882353,82.35616438356165,1.0
1322,0,1,0.336,1,0,1,0.2823529411764706,20.0,0.0
1298,0,0,0.824,1,0,1,0.6235294117647059,82.14706553854418,1.0
1084,1,0,0.276,1,0,0,0.4470588235294118,20.0,0.0
2524,1,0,0.286,1,0,0,0.6470588235294118,20.0,0.0
2502,1,0,0.284,1,0,1,0.3411764705882353,20.0,0.0
940,1,0,0.348,1,0,1,0.36470588235294116,20.0,0.0
474,1,0,0.288,1,0,1,0.3176470588235294,20.0,0.0
1253,1,1,0.286,1,0,1,0.3764705882352941,81.49497716894977,1.0
2000,1,1,0.31,1,0,1,0.25882352941176473,79.73059360730593,1.0
288,0,1,0.576,1,0,1,0.9882352941176471,63.26349435231916,0.0
2632,1,0,0.286,1,0,1,0.23529411764705882,20.0,0.0
2594,1,0,0.284,1,0,1,0.3411764705882353,53.05341952696116,0.0
89,1,0,0.562,1,0,1,0.35294117647058826,79.73059360730593,1.0
1485,1,0,0.344,1,0,1,0.32941176470588235,77.42009132420091,1.0
175,0,0,0.306,1,0,1,0.43529411764705883,80.19269406392694,1.0
2729,1,0,0.286,1,0,0,0.29411764705882354,80.9068493150685,1.0
539,1,0,0.762,1,0,1,0.6352941176470588,82.98630136986301,1.0
242,1,0,0.264,1,0,1,0.38823529411764707,20.0,0.0
1125,1,0,0.494,1,0,1,0.5647058823529412,82.23013698630137,1.0
2024,1,0,0.286,1,0,1,0.2823529411764706,20.0,0.0
1358,1,0,0.362,1,0,1,0.36470588235294116,20.0,0.0
1509,1,0,0.456,1,0,1,0.3411764705882353,20.0,0.0
1199,1,0,0.848,1,0,1,0.611764705882353,80.44474885844748,1.0
2443,0,0,0.436,1,0,1,0.25882352941176473,79.01643835616439,1.0
2352,1,0,0.35,1,0,1,0.3058823529411765,20.0,0.0
2406,1,0,0.522,1,0,1,0.6941176470588235,83.3013698630137,1.0
2526,0,0,0.368,1,0,1,0.6,20.0,0.0
1602,1,0,0.802,1,0,1,0.3764705882352941,80.21369863013699,1.0
2518,0,1,0.524,1,0,1,0.38823529411764707,85.52785388127853,1.0
2174,1,0,0.282,1,0,0,0.47058823529411764,20.0,0.0
606,0,0,0.652,1,0,1,0.3764705882352941,83.0283105022831,1.0
32,1,0,0.312,1,0,0,0.4117647058823529,20.0,0.0
882,1,0,0.398,1,0,1,0.35294117647058826,20.0,0.0
1021,0,0,0.0,0,0,0,0.6,40.90069694784908,0.0
83,1,0,0.386,1,0,1,0.3764705882352941,20.0,0.0
2532,0,1,0.286,1,0,1,0.6,83.65844748858447,1.0
15,1,0,0.598,1,0,1,0.3058823529411765,84.43561643835616,1.0
280,1,0,0.466,1,0,1,0.2823529411764706,41.11331093305764,0.0
2353,1,0,0.628,1,0,1,0.32941176470588235,77.69315068493151,1.0
1120,1,0,0.412,1,0,1,0.35294117647058826,20.0,0.0
1406,1,0,0.9,1,0,1,0.6470588235294118,80.6337899543379,1.0
956,1,0,0.276,1,0,1,0.3058823529411765,78.13424657534246,1.0
400,1,0,0.262,1,0,1,0.4470588235294118,20.0,0.0
1418,1,1,0.424,1,0,1,0.4117647058823529,20.0,0.0
1535,1,0,0.37,1,0,1,0.43529411764705883,85.9269406392694,1.0
2300,1,0,0.38,1,0,1,0.36470588235294116,20.0,0.0
990,1,0,0.832,1,0,1,0.5882352941176471,84.2675799086758,1.0
1741,0,0,0.286,1,0,1,0.4235294117647059,20.0,0.0
925,1,0,0.752,1,0,1,0.29411764705882354,80.61278538812786,1.0
1510,1,0,0.244,1,0,1,0.2823529411764706,20.0,0.0
1712,1,0,0.326,1,0,0,0.3411764705882353,20.0,0.0
499,1,0,0.366,1,0,1,0.4588235294117647,20.0,0.0
1568,1,0,0.708,1,0,1,0.2823529411764706,83.13333333333334,1.0
966,1,0,0.19,1,0,1,0.36470588235294116,20.0,0.0
1431,1,0,0.674,1,0,1,0.4235294117647059,53.6264158093181,0.0
297,1,0,0.266,1,0,1,0.32941176470588235,20.0,0.0
1566,1,0,0.32,1,0,1,0.32941176470588235,20.0,0.0
1195,0,1,0.874,1,0,1,0.6352941176470588,80.75981735159817,1.0
2615,1,0,0.414,1,0,1,0.4470588235294118,20.0,0.0
906,1,0,0.296,1,0,1,0.49411764705882355,20.0,0.0
2368,1,0,0.338,1,0,1,0.3411764705882353,20.0,0.0
1432,0,1,0.666,1,0,1,0.4117647058823529,81.20091324200914,1.0
448,1,0,0.28,1,0,1,0.36470588235294116,20.0,0.0
2771,0,0,0.574,1,0,1,0.8352941176470589,78.61735159817351,1.0
1992,0,1,0.502,1,0,1,0.27058823529411763,79.62557077625571,1.0
2251,1,0,0.392,1,0,1,0.3176470588235294,20.0,0.0
2576,1,0,0.506,1,0,1,0.38823529411764707,81.0958904109589,1.0
1819,1,0,0.286,1,0,1,0.25882352941176473,20.0,0.0
2712,1,0,0.48,1,0,1,0.4117647058823529,66.21918518913348,0.0
2778,1,0,0.316,1,0,1,0.38823529411764707,20.0,0.0
797,0,0,0.292,1,0,0,0.3176470588235294,20.0,0.0
1378,1,0,0.414,1,0,1,0.29411764705882354,83.23835616438356,1.0
1450,1,0,0.24,1,0,0,0.29411764705882354,20.0,0.0
887,1,0,0.424,1,0,1,0.49411764705882355,83.11232876712329,1.0
1316,1,0,0.134,1,0,1,0.4,20.0,0.0
292,1,0,0.516,1,0,1,0.2823529411764706,83.59543378995434,1.0
1392,1,0,0.286,1,0,1,0.3176470588235294,20.0,0.0
1681,1,0,0.44,1,0,1,0.4823529411764706,81.41095890410959,1.0
2498,1,0,0.34,1,0,1,0.2823529411764706,55.35583229555832,0.0
2267,1,0,0.822,1,0,1,0.29411764705882354,79.20547945205479,1.0
287,1,0,0.508,1,0,1,0.6352941176470588,78.99543378995433,1.0
1974,1,0,0.174,1,0,1,0.29411764705882354,20.0,0.0
1624,1,0,0.33,1,0,0,0.4117647058823529,81.49497716894977,1.0
1806,1,0,0.34,1,0,1,0.3058823529411765,82.54520547945205,1.0
312,0,0,0.512,1,0,1,0.24705882352941178,82.44018264840183,1.0
516,1,1,0.624,1,0,1,0.43529411764705883,80.88584474885845,1.0
687,1,0,0.334,1,0,1,0.6588235294117647,20.0,0.0
1303,1,0,0.588,1,0,1,0.6,81.49497716894977,1.0
467,1,0,0.562,1,0,1,0.27058823529411763,64.2010679039623,0.0
2003,0,0,0.286,1,0,1,0.2235294117647059,81.97808219178083,1.0
1155,1,0,0.47,1,0,1,0.27058823529411763,83.11232876712329,1.0
1152,1,0,0.348,1,0,1,0.49411764705882355,20.0,0.0
1600,1,0,0.334,1,0,1,0.24705882352941178,20.0,0.0
1878,1,0,0.352,1,0,1,0.36470588235294116,20.0,0.0
1669,1,0,0.476,1,0,1,0.5176470588235295,82.1041095890411,1.0
346,1,1,0.292,1,0,1,0.5529411764705883,20.0,0.0
2403,1,0,0.336,1,0,1,0.5176470588235295,20.0,0.0
1472,1,0,0.22,1,0,0,0.5882352941176471,20.0,0.0
197,1,0,0.542,1,0,1,0.23529411764705882,78.57534246575342,1.0
143,1,0,0.418,1,0,1,0.38823529411764707,20.0,0.0
2175,1,0,0.658,1,0,1,0.5294117647058824,71.418267472004,0.0
74,1,0,0.366,1,0,0,0.27058823529411763,20.0,0.0
206,1,0,0.332,1,0,0,0.3411764705882353,20.0,0.0
294,1,0,0.396,1,0,1,0.27058823529411763,20.0,0.0
2577,1,1,0.352,1,0,1,0.3411764705882353,70.97109390510225,0.0
664,1,0,0.588,1,0,1,0.2235294117647059,64.74928099229878,0.0
1837,1,0,0.796,1,0,1,0.4470588235294118,81.22191780821917,1.0
2020,1,0,0.358,1,0,1,0.38823529411764707,50.089304402893035,0.0
395,1,0,0.338,1,0,0,0.23529411764705882,20.0,0.0
2761,1,0,0.9,1,0,1,0.6823529411764706,81.62100456621005,1.0
157,1,0,0.396,1,0,1,0.4823529411764706,83.23835616438356,1.0
2547,1,0,0.286,1,0,1,0.23529411764705882,20.0,0.0
1356,1,0,0.386,1,0,1,0.4,20.0,0.0
1127,1,0,0.286,1,0,1,0.27058823529411763,82.44018264840183,1.0
611,0,0,0.776,1,0,1,0.8352941176470589,83.42739726027398,1.0
1683,0,0,0.508,1,0,1,0.23529411764705882,78.63835616438357,1.0
289,1,1,0.342,1,0,1,0.4470588235294118,20.0,0.0
2735,1,0,0.358,1,0,1,0.47058823529411764,20.0,0.0
2656,1,0,0.468,1,0,1,0.27058823529411763,81.97808219178083,1.0
1826,1,0,0.324,1,0,1,0.5176470588235295,20.0,0.0
277,1,0,0.0,0,0,0,0.23529411764705882,55.702378970206105,0.0
2326,1,0,0.404,1,0,0,0.5058823529411764,20.0,0.0
2379,1,0,0.59,1,0,1,0.8470588235294118,84.75068493150685,1.0
2187,1,1,0.338,1,0,1,0.3058823529411765,20.0,0.0
2005,0,0,0.264,1,0,0,0.3764705882352941,20.0,0.0
155,1,0,0.756,1,0,1,0.35294117647058826,81.0958904109589,1.0
173,1,0,0.84,1,0,1,0.5411764705882353,80.67579908675799,1.0
910,1,0,0.38,1,0,1,0.3411764705882353,78.44931506849315,1.0
1085,1,0,0.322,1,0,1,0.2235294117647059,20.0,0.0
2450,1,0,0.298,1,0,0,0.3058823529411765,20.0,0.0
537,1,0,0.252,1,0,0,0.3176470588235294,20.0,0.0
354,1,0,0.108,1,0,1,0.43529411764705883,68.81088630328041,0.0
489,1,1,0.266,1,0,1,0.4235294117647059,20.0,0.0
393,1,0,0.406,1,0,1,0.3176470588235294,80.6337899543379,1.0
1361,1,0,0.852,1,0,1,0.6588235294117647,80.44474885844748,1.0
2363,1,0,0.504,1,0,1,0.3058823529411765,81.38995433789954,1.0
119,1,0,0.49,1,0,1,0.4,82.54520547945205,1.0
2243,1,0,0.516,1,0,1,0.47058823529411764,83.42739726027398,1.0
2263,1,0,0.326,1,0,1,0.24705882352941178,20.0,0.0
2440,1,0,0.426,1,0,1,0.5176470588235295,85.56986301369864,1.0
1391,1,0,0.438,1,0,1,0.4117647058823529,20.0,0.0
1597,1,0,0.276,1,0,1,0.3764705882352941,20.0,0.0
2287,1,0,0.308,1,0,1,0.7529411764705882,20.0,0.0
2358,1,0,0.466,1,0,1,0.27058823529411763,79.03744292237442,1.0
37,1,0,0.528,1,0,1,0.25882352941176473,82.54520547945205,1.0
861,1,0,0.836,1,0,1,0.5176470588235295,82.54520547945205,1.0
