,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
1776,1,1,0.278,1,0,1,37,20.0,0.0
873,1,0,0.278,1,0,1,30,20.0,0.0
4030,1,0,0.524,1,0,1,24,79.14246575342466,1.0
172,1,0,0.446,1,0,1,41,20.0,0.0
465,1,0,0.828,1,0,1,50,65.61485981115312,0.0
209,1,0,0.286,1,0,1,43,,
973,1,0,0.63,1,0,0,28,80.9068493150685,1.0
4116,0,0,0.286,1,0,1,29,20.0,0.0
1420,1,0,0.534,1,0,1,21,20.0,0.0
1745,1,0,0.506,1,0,0,37,,
4489,1,0,0.0,0,0,0,28,,
3938,1,0,0.49,1,0,1,42,83.19634703196347,1.0
4079,0,1,0.722,1,0,1,32,79.49954337899544,1.0
4064,1,0,0.286,1,0,1,30,20.0,0.0
2894,1,0,0.334,1,0,1,56,20.0,0.0
2870,1,0,0.414,1,0,1,43,,
270,0,1,0.286,1,0,1,59,20.0,0.0
2189,1,0,0.598,1,0,1,22,,
3354,1,0,0.274,1,0,1,29,20.0,0.0
543,1,0,0.36,1,0,1,27,20.0,0.0
68,1,0,0.386,1,0,1,32,20.0,0.0
1757,1,0,0.0,0,0,0,35,20.0,0.0
2497,1,0,0.664,1,0,1,24,83.40639269406392,1.0
279,1,0,0.372,1,0,1,30,55.64950018511663,0.0
651,1,0,0.406,1,0,1,26,20.0,0.0
1245,1,0,0.828,1,0,1,48,81.78904109589041,1.0
2843,1,0,0.672,1,0,1,36,78.57534246575342,1.0
1911,1,0,0.472,1,0,1,45,78.59634703196348,1.0
1986,0,1,0.664,1,0,1,63,81.05388127853881,1.0
3722,1,0,0.304,1,0,1,22,50.31324200913242,0.0
4106,1,0,0.392,1,0,1,24,80.54977168949772,1.0
80,1,0,0.32,1,0,1,28,,
2336,1,0,0.0,0,0,0,25,,
3022,0,1,0.782,1,0,1,55,44.570173904595364,0.0
3393,1,0,0.286,1,0,1,20,82.2931506849315,1.0
2526,1,0,0.272,1,0,1,24,20.0,0.0
1856,1,0,0.43,1,0,1,22,20.0,0.0
1887,0,0,0.248,1,0,1,60,82.88727594902201,1.0
430,1,0,0.27,1,0,0,41,20.0,0.0
3302,1,0,0.774,1,0,1,53,82.06210045662101,1.0
2601,1,0,0.286,1,0,1,50,75.60964804268637,1.0
3162,1,0,0.296,1,0,1,43,20.0,0.0
1694,1,0,0.322,1,0,1,31,,
3096,1,0,0.24,1,0,1,20,20.0,0.0
1385,1,0,0.792,1,0,1,21,79.05844748858448,1.0
3269,0,0,0.314,1,0,1,24,20.0,0.0
4060,1,0,0.286,1,0,1,27,20.0,0.0
3208,1,0,0.394,1,0,1,28,,
2554,1,0,0.38,1,0,1,36,,
3266,1,0,0.262,1,0,1,44,,
4247,1,0,0.488,1,0,1,37,75.01263124218364,1.0
45,1,0,0.378,1,0,1,38,20.0,0.0
2533,1,0,0.354,1,0,0,26,20.0,0.0
4318,1,0,0.764,1,0,1,23,,
586,0,1,0.522,1,0,1,20,77.18904109589042,1.0
2256,1,0,0.422,1,0,1,27,78.36444248048313,1.0
398,1,0,0.328,1,0,1,23,20.0,0.0
27,0,1,0.386,1,0,1,34,20.0,0.0
687,1,0,0.414,1,0,1,43,,
160,1,0,0.294,1,0,1,23,,
619,1,0,0.284,1,0,1,34,20.0,0.0
1790,1,0,0.676,1,0,1,32,20.0,0.0
2633,1,0,0.218,1,0,1,24,,
2347,1,0,0.324,1,0,1,30,20.0,0.0
1507,1,0,0.332,1,0,1,37,,
1298,1,0,0.286,1,0,1,20,20.0,0.0
3617,1,1,0.582,1,0,0,43,20.0,0.0
1437,1,0,0.408,1,0,1,41,20.0,0.0
3328,1,0,0.392,1,0,1,35,20.0,0.0
1039,1,0,0.322,1,0,1,23,20.0,0.0
1343,1,0,0.828,1,0,1,42,81.66301369863014,1.0
1208,1,0,0.29,1,0,0,28,20.0,0.0
889,0,1,0.794,1,0,1,48,80.38173515981735,1.0
2258,1,0,0.52,1,0,1,21,20.0,0.0
811,1,0,0.278,1,0,0,33,20.0,0.0
4520,1,0,0.532,1,0,1,39,,
636,1,0,0.756,1,0,1,31,77.12602739726027,1.0
2478,1,0,0.266,1,0,1,33,20.0,0.0
1063,1,1,0.702,1,0,1,58,84.03652968036529,1.0
1534,0,0,0.39,1,0,1,34,20.0,0.0
3159,1,0,0.222,2,0,1,27,20.0,0.0
1197,0,0,0.314,1,0,1,29,20.0,0.0
43,1,0,0.408,1,0,1,36,83.35021086001804,1.0
375,1,1,0.432,1,0,1,18,20.0,0.0
4512,1,0,0.41,1,0,1,34,,
1350,1,0,0.262,1,0,1,42,20.0,0.0
2854,1,0,0.35,1,0,1,29,20.0,0.0
4056,1,0,0.286,1,0,0,26,20.0,0.0
4137,1,0,0.586,1,0,1,51,72.36997716894977,0.0
1691,1,0,0.264,1,0,1,42,20.0,0.0
575,1,0,0.614,1,0,1,64,,
3105,1,0,0.588,1,0,1,23,20.0,0.0
2157,1,0,0.0,0,0,0,31,,
1142,1,0,0.286,1,0,1,28,20.0,0.0
4229,1,0,0.298,1,0,0,33,20.0,0.0
2659,1,0,0.342,1,0,1,36,20.0,0.0
3403,1,0,0.258,1,0,1,35,20.0,0.0
2585,1,0,0.584,1,0,1,21,81.53698630136986,1.0
3057,1,0,0.232,1,0,1,28,20.0,0.0
2051,1,0,0.626,1,0,1,22,79.77260273972603,1.0
4427,0,0,0.452,1,0,1,52,82.35616438356165,1.0
2109,1,0,0.286,1,0,1,33,,
939,1,0,0.31,1,0,1,36,20.0,0.0
168,1,0,0.46,1,0,1,23,77.7351598173516,1.0
2341,0,1,0.0,0,0,0,28,,
2422,1,0,0.248,1,0,1,34,,
3855,1,0,0.44,1,0,1,24,,
215,1,0,0.302,1,0,0,42,20.0,0.0
1632,1,0,0.212,1,0,0,34,,
2822,0,0,0.0,0,0,0,20,,
2660,1,0,0.344,1,0,1,30,20.0,0.0
4272,1,0,0.882,1,0,1,32,77.88219178082191,1.0
2569,1,0,0.462,1,0,1,33,20.0,0.0
1953,0,0,0.0,0,0,0,21,,
3979,1,0,0.196,1,0,1,35,20.0,0.0
3298,1,0,0.286,1,0,1,20,77.98721461187215,1.0
4092,1,0,0.232,1,0,1,64,20.0,0.0
582,1,0,0.54,1,0,1,24,66.5617467361245,0.0
4455,1,0,0.838,1,0,1,40,78.30228310502284,1.0
713,1,0,0.608,1,0,1,28,82.73424657534247,1.0
3414,1,0,0.694,1,0,1,36,,
366,1,0,0.532,1,0,1,34,,
1751,1,0,0.668,1,0,1,24,80.75981735159817,1.0
423,1,0,0.276,1,0,1,33,20.0,0.0
3348,1,0,0.72,1,0,1,24,,
2132,1,0,0.534,1,0,1,32,78.46187214611872,1.0
1308,1,0,0.0,0,0,0,20,,
4076,1,0,0.792,1,0,1,32,80.59178082191781,1.0
126,1,0,0.65,1,0,1,21,84.83470319634704,1.0
3258,0,0,0.36,1,0,1,45,20.0,0.0
3427,1,0,0.286,1,0,1,47,20.0,0.0
2145,1,0,0.9,1,0,1,37,,
3755,1,0,0.29,1,0,1,31,,
1392,1,0,0.286,1,0,1,36,20.0,0.0
103,1,0,0.516,1,0,1,32,82.73424657534247,1.0
962,1,0,0.286,1,0,0,37,20.0,0.0
3854,0,0,0.286,1,0,1,19,82.6082191780822,1.0
3276,1,0,0.286,1,0,1,35,83.59543378995434,1.0
2455,1,0,0.812,1,0,1,52,84.2675799086758,1.0
2984,1,0,0.326,1,0,1,28,20.0,0.0
2449,1,1,0.264,1,0,1,42,20.0,0.0
3322,0,0,0.65,1,0,1,20,79.60456621004566,1.0
2174,1,0,0.0,0,0,0,30,,
820,1,0,0.284,1,0,1,24,20.0,0.0
3720,1,0,0.784,1,0,1,48,,
4392,1,0,0.506,1,0,1,33,81.0958904109589,1.0
1707,1,0,0.55,1,0,0,29,20.0,0.0
2674,1,0,0.262,1,0,1,38,20.0,0.0
3369,1,0,0.732,1,0,1,55,78.17625570776255,1.0
4499,1,0,0.0,0,0,0,26,79.75159817351599,1.0
2896,0,0,0.528,1,0,1,19,20.0,0.0
1573,1,0,0.388,1,0,1,24,80.48675799086757,1.0
357,1,0,0.272,1,0,1,25,20.0,0.0
2887,1,0,0.306,1,0,1,33,,
1869,1,0,0.286,1,0,1,20,20.0,0.0
3367,0,1,0.414,1,0,1,33,20.0,0.0
1447,0,0,0.286,1,0,1,36,20.0,0.0
1915,1,0,0.308,1,0,1,64,20.0,0.0
507,1,0,0.326,1,0,1,24,,
3968,1,0,0.392,1,0,0,31,78.30228310502284,1.0
3455,0,0,0.316,1,0,1,43,,
3766,1,0,0.0,0,0,0,25,20.0,0.0
1032,1,0,0.4,1,0,1,36,72.8214844052318,0.0
573,1,0,0.316,1,0,0,46,20.0,0.0
4452,1,0,0.852,1,0,1,49,63.600027260955486,0.0
2878,0,0,0.0,0,0,0,49,78.72237442922375,1.0
1784,1,0,0.394,1,0,1,30,,
3517,1,0,0.624,1,0,0,34,20.0,0.0
3243,1,0,0.468,1,0,1,61,78.84840182648402,1.0
1282,1,0,0.578,1,0,1,36,78.02922374429224,1.0
3719,1,0,0.624,1,0,0,28,79.87762557077626,1.0
3315,1,0,0.616,1,0,1,53,80.92785388127854,1.0
1215,1,0,0.204,1,0,1,39,20.0,0.0
2086,0,0,0.324,1,0,1,67,,
4454,1,0,0.286,1,0,1,31,20.0,0.0
937,1,0,0.612,1,0,1,26,,
411,1,0,0.388,1,0,1,29,20.0,0.0
3625,1,1,0.462,1,0,1,29,,
2250,1,0,0.184,1,0,1,33,20.0,0.0
2627,1,0,0.426,1,0,1,28,77.79817351598173,1.0
2839,0,0,0.286,1,0,1,28,20.0,0.0
2479,1,0,0.606,1,0,0,23,77.9662100456621,1.0
156,1,0,0.338,1,0,0,40,20.0,0.0
1644,1,0,0.374,1,0,1,21,81.81004566210046,1.0
2565,1,0,0.466,1,0,1,24,42.705851958663786,0.0
89,1,0,0.0,0,0,0,30,,
1923,0,1,0.368,1,0,1,45,79.58356164383562,1.0
2851,1,0,0.364,1,0,1,37,20.0,0.0
3140,1,0,0.414,1,0,1,56,,
3255,1,1,0.424,1,0,1,26,81.49497716894977,1.0
4233,1,0,0.0,0,0,0,22,,
4161,1,0,0.22,1,0,1,34,77.29406392694064,1.0
8,1,0,0.9,1,0,1,56,81.34794520547945,1.0
897,1,0,0.516,1,0,1,32,20.0,0.0
1240,0,0,0.286,1,0,1,28,20.0,0.0
1836,1,0,0.516,1,0,0,34,20.0,0.0
4399,1,0,0.484,1,0,1,35,20.0,0.0
1816,1,0,0.506,1,0,1,27,,
2233,1,0,0.738,1,0,1,32,83.17534246575343,1.0
1747,1,1,0.464,1,0,1,27,,
4301,1,0,0.0,0,0,0,22,,
2562,1,0,0.0,0,0,0,20,57.64330026767438,0.0
3614,1,0,0.38,1,0,1,32,,
4154,1,0,0.464,1,0,1,25,82.58721461187214,1.0
12,0,1,0.35,1,0,1,31,20.0,0.0
448,1,0,0.404,1,0,1,44,,
971,1,0,0.244,1,0,1,23,20.0,0.0
2813,0,1,0.552,1,0,1,44,,
3757,1,0,0.404,1,0,1,53,79.26849315068493,1.0
3484,1,0,0.78,1,0,1,39,,
496,1,0,0.498,1,0,1,22,77.88219178082191,1.0
2433,1,0,0.298,1,0,1,37,,
3154,1,0,0.41,1,0,1,31,20.0,0.0
706,1,0,0.416,1,0,0,33,,
3204,1,0,0.0,0,0,0,25,,
3445,1,0,0.266,1,0,1,44,20.0,0.0
1099,1,0,0.334,1,0,1,32,80.50776255707763,1.0
1234,1,0,0.152,1,0,1,20,20.0,0.0
755,0,1,0.19,1,0,1,40,20.0,0.0
318,1,0,0.316,1,0,1,51,20.0,0.0
343,1,0,0.374,1,0,1,44,20.0,0.0
4394,0,1,0.852,1,0,1,54,81.93607305936074,1.0
1917,1,0,0.762,1,0,1,46,77.25205479452055,1.0
2867,1,0,0.574,1,0,1,26,,
429,1,0,0.286,1,0,1,47,82.25114155251141,1.0
3939,1,1,0.31,1,0,1,22,79.58356164383562,1.0
4358,1,0,0.456,1,0,1,37,,
1725,1,0,0.742,1,0,1,29,80.82283105022832,1.0
2593,1,0,0.284,1,0,1,62,20.0,0.0
44,1,0,0.286,1,0,0,24,20.0,0.0
4374,1,0,0.376,1,0,1,29,79.41552511415526,1.0
2591,1,1,0.254,1,0,1,33,20.0,0.0
4348,1,0,0.378,1,0,1,48,20.0,0.0
632,1,0,0.726,1,0,0,25,,
1293,1,0,0.54,1,0,1,23,,
286,1,0,0.456,1,0,1,29,70.61477560079318,0.0
1301,1,0,0.268,1,0,1,27,,
3533,1,0,0.432,1,0,1,30,,
2861,1,0,0.384,1,0,1,24,20.0,0.0
3156,1,0,0.354,1,0,1,40,20.0,0.0
2408,0,0,0.348,1,0,1,30,80.15068493150685,1.0
2807,1,0,0.794,1,0,1,52,77.42009132420091,1.0
1223,1,0,0.468,1,0,1,25,80.61278538812786,1.0
2462,1,0,0.784,1,0,1,22,80.23470319634703,1.0
192,1,0,0.276,1,0,1,27,20.0,0.0
672,0,0,0.292,1,0,0,27,20.0,0.0
2192,0,1,0.21,1,0,1,43,20.0,0.0
2655,1,0,0.392,1,0,1,20,80.6337899543379,1.0
4181,1,0,0.688,1,0,1,57,,
3670,1,0,0.74,1,0,1,24,81.21940639269407,1.0
1942,1,0,0.368,1,0,1,32,20.0,0.0
1537,1,0,0.304,1,0,0,29,20.0,0.0
2437,1,0,0.314,1,0,1,38,20.0,0.0
3013,1,0,0.324,1,0,1,31,20.0,0.0
180,1,0,0.292,1,0,0,24,,
655,1,0,0.27,1,0,1,32,20.0,0.0
2740,1,0,0.544,1,0,1,25,20.0,0.0
4053,1,0,0.274,1,0,1,26,,
1042,0,0,0.446,1,0,1,28,,
498,1,0,0.396,1,0,1,53,20.0,0.0
2285,1,0,0.302,1,0,1,33,84.16255707762556,1.0
540,1,0,0.286,1,0,1,20,,
2156,1,0,0.0,0,0,0,21,,
3982,1,0,0.408,1,0,1,37,78.72237442922375,1.0
4469,0,1,0.214,1,0,1,39,20.0,0.0
676,1,0,0.458,1,0,1,24,20.0,0.0
4500,1,0,0.0,0,0,0,25,,
3564,0,0,0.346,1,0,1,37,20.0,0.0
3228,1,0,0.48,1,0,0,43,20.0,0.0
511,1,0,0.364,1,0,0,29,20.0,0.0
2742,1,0,0.654,1,0,1,30,85.10776255707762,1.0
3802,1,0,0.0,0,0,0,34,,
3959,1,0,0.9,1,0,1,50,80.52876712328766,1.0
3539,1,0,0.556,1,0,1,43,,
3476,1,0,0.42,1,0,1,22,,
2682,0,1,0.574,1,0,1,24,,
2069,1,0,0.376,1,0,1,24,20.0,0.0
4158,1,0,0.19,1,0,1,27,20.0,0.0
1090,0,0,0.522,1,0,1,42,20.0,0.0
385,1,0,0.848,1,0,1,66,,
666,1,0,0.286,1,0,1,20,79.91963470319635,1.0
3187,1,0,0.39,1,0,1,43,78.68036529680366,1.0
3667,1,0,0.332,1,0,1,30,20.0,0.0
2709,1,0,0.56,1,0,1,26,20.0,0.0
2123,1,0,0.286,1,0,1,20,20.0,0.0
2901,1,0,0.65,1,0,1,22,79.60456621004566,1.0
1614,1,0,0.532,1,0,1,38,,
3570,1,0,0.258,1,0,0,31,20.0,0.0
1138,1,0,0.308,1,0,1,35,20.0,0.0
1843,1,0,0.802,1,0,1,31,80.23470319634703,1.0
4543,0,1,0.618,1,0,1,55,82.2931506849315,1.0
196,1,0,0.334,1,0,0,28,20.0,0.0
951,1,0,0.286,1,0,1,31,81.24292237442923,1.0
3969,1,0,0.354,1,0,0,29,79.31558177515582,1.0
2668,1,0,0.486,1,0,1,35,82.08310502283105,1.0
3796,1,0,0.322,1,0,1,49,20.0,0.0
1214,1,0,0.0,0,0,0,30,,
3411,1,0,0.424,1,0,0,45,79.79360730593608,1.0
247,1,1,0.692,1,0,1,31,,
2082,1,0,0.0,0,0,0,34,,
2423,0,0,0.566,1,0,1,50,,
420,1,0,0.314,1,0,1,26,20.0,0.0
3112,1,0,0.666,1,0,1,29,,
295,1,0,0.258,1,0,0,42,20.0,0.0
3954,1,0,0.656,1,0,1,40,20.0,0.0
849,1,0,0.316,1,0,1,41,20.0,0.0
2220,1,0,0.688,1,0,1,52,,
813,1,0,0.286,1,0,1,19,20.0,0.0
4414,1,0,0.32,1,0,1,57,20.0,0.0
299,1,0,0.0,0,0,0,29,,
2983,0,0,0.298,1,0,1,33,20.0,0.0
4218,1,0,0.55,1,0,1,27,20.0,0.0
1873,1,0,0.372,1,0,1,60,20.0,0.0
1575,1,0,0.474,1,0,1,25,,
2958,1,0,0.276,1,0,1,32,20.0,0.0
2095,1,0,0.366,1,0,1,23,,
3493,0,0,0.4,1,0,1,70,,
1862,1,0,0.792,1,0,1,51,83.61643835616438,1.0
827,1,0,0.612,1,0,1,25,81.22191780821917,1.0
2738,0,1,0.286,1,0,1,48,20.0,0.0
988,0,1,0.352,1,0,0,27,20.0,0.0
669,0,1,0.286,1,0,1,48,,
2317,1,0,0.268,1,0,1,40,20.0,0.0
3905,1,0,0.248,1,0,0,33,20.0,0.0
2265,1,0,0.444,1,0,0,22,81.85205479452055,1.0
682,1,0,0.27,1,0,1,25,20.0,0.0
4447,1,0,0.548,1,0,1,48,77.86118721461187,1.0
1711,1,0,0.396,1,0,1,50,66.74927073635679,0.0
3100,1,0,0.212,1,0,1,55,78.00821917808219,1.0
464,1,0,0.354,1,0,1,31,78.02922374429224,1.0
30,1,0,0.826,1,0,1,66,,
844,1,0,0.294,1,0,1,26,20.0,0.0
1568,1,0,0.702,1,0,1,51,80.6337899543379,1.0
1791,1,0,0.366,1,0,1,32,20.0,0.0
3545,1,0,0.262,1,0,1,32,20.0,0.0
1650,1,0,0.566,1,0,1,33,80.73881278538813,1.0
493,1,0,0.636,1,0,1,30,80.44474885844748,1.0
2990,1,0,0.0,0,0,0,53,,
1172,1,0,0.736,1,0,1,39,,
1524,1,0,0.314,1,0,1,35,20.0,0.0
4535,1,0,0.538,1,0,1,19,,
73,1,0,0.562,1,0,1,30,79.58356164383562,1.0
3690,1,0,0.466,1,0,1,30,20.0,0.0
3226,1,0,0.532,1,0,1,28,,
834,1,0,0.58,1,0,1,22,81.05388127853881,1.0
2306,1,1,0.286,1,0,0,24,20.0,0.0
1673,1,0,0.402,1,0,1,19,78.61735159817351,1.0
759,1,0,0.686,1,0,1,28,,
497,1,0,0.286,1,0,1,54,79.8986301369863,1.0
2920,1,0,0.222,1,0,1,24,20.0,0.0
563,1,0,0.324,1,0,1,38,,
3526,0,1,0.616,1,0,1,24,,
2098,1,1,0.0,0,0,0,53,,
3478,1,0,0.322,1,0,1,44,20.0,0.0
3610,1,0,0.522,1,0,1,27,53.16202835856766,0.0
1638,1,0,0.51,1,0,0,22,20.0,0.0
341,1,0,0.334,1,0,1,71,20.0,0.0
3520,1,0,0.36,1,0,0,32,20.0,0.0
1342,1,0,0.232,1,0,0,56,20.0,0.0
950,0,1,0.478,1,0,1,42,82.12072846978869,1.0
3751,1,1,0.58,1,0,1,24,78.11324200913242,1.0
2241,1,1,0.212,1,0,1,37,20.0,0.0
2390,1,0,0.254,1,0,1,28,20.0,0.0
4075,1,0,0.54,1,0,1,55,,
997,1,0,0.0,0,0,0,26,20.0,0.0
3496,1,0,0.708,1,0,1,26,,
1268,0,1,0.284,1,0,1,40,20.0,0.0
956,1,0,0.43,1,0,1,41,83.17534246575343,1.0
919,0,0,0.276,1,0,0,38,20.0,0.0
3645,1,0,0.442,1,0,1,20,81.17990867579908,1.0
3837,0,0,0.334,1,0,1,35,20.0,0.0
782,1,0,0.43,1,0,1,33,53.21801291135254,0.0
1934,1,0,0.488,1,0,1,20,37.264958444203536,0.0
3649,1,0,0.188,1,0,1,36,20.0,0.0
2737,1,0,0.228,1,0,1,24,20.0,0.0
792,1,0,0.434,1,0,1,21,20.0,0.0
1139,1,0,0.314,1,0,0,36,81.38995433789954,1.0
1808,1,0,0.286,1,0,1,21,,
2504,0,0,0.648,1,0,0,32,20.0,0.0
4232,1,0,0.362,1,0,0,42,20.0,0.0
2677,1,0,0.542,1,0,1,38,20.0,0.0
4531,1,0,0.694,1,0,1,25,,
282,1,1,0.548,1,0,1,59,83.91050228310502,1.0
489,1,0,0.286,1,0,1,70,83.63744292237443,1.0
1432,1,0,0.698,1,0,1,21,,
4058,1,0,0.268,1,0,1,22,20.0,0.0
3193,1,0,0.568,1,0,1,22,79.1634703196347,1.0
600,1,0,0.492,1,0,1,23,81.47397260273972,1.0
261,1,0,0.0,0,0,0,30,,
4474,1,0,0.264,1,0,1,40,20.0,0.0
542,1,0,0.646,1,0,1,27,,
1545,1,0,0.51,1,0,1,27,20.0,0.0
1116,1,0,0.678,1,0,1,37,84.87671232876713,1.0
1341,1,0,0.586,1,0,1,48,20.0,0.0
1011,1,0,0.578,1,0,1,33,79.4365296803653,1.0
3972,1,0,0.494,1,0,1,45,20.0,0.0
482,1,0,0.7,1,0,1,23,20.0,0.0
1336,1,0,0.286,1,0,1,23,20.0,0.0
1746,1,0,0.264,1,0,1,42,77.29434492448192,1.0
2318,1,0,0.446,1,0,1,27,81.68401826484018,1.0
3640,1,0,0.45,1,0,1,21,20.0,0.0
2352,1,0,0.248,1,0,0,32,20.0,0.0
3896,1,0,0.794,1,0,1,29,,
4465,1,0,0.376,1,0,1,26,,
1498,1,0,0.478,1,0,1,21,68.31163922992907,0.0
1540,1,0,0.554,1,0,1,21,60.9151109695232,0.0
4335,1,0,0.284,1,0,1,29,20.0,0.0
3491,1,0,0.538,1,0,1,44,,
530,1,0,0.66,1,0,1,34,82.25114155251141,1.0
4235,1,0,0.378,1,0,1,34,81.26392694063927,1.0
78,1,0,0.614,1,0,1,19,,
1232,0,0,0.494,1,0,1,74,80.52876712328766,1.0
3054,1,0,0.424,1,0,1,42,83.11232876712329,1.0
3770,1,0,0.27,1,0,1,28,,
4445,0,1,0.0,0,0,0,26,,
250,1,0,0.458,1,0,1,35,,
116,1,0,0.698,1,0,1,30,82.27214611872147,1.0
3178,1,0,0.352,1,0,1,29,20.0,0.0
1810,1,0,0.252,1,0,1,33,20.0,0.0
422,1,0,0.0,0,0,0,39,,
4357,1,0,0.286,1,0,1,19,20.0,0.0
2555,1,0,0.322,1,0,0,35,20.0,0.0
1857,1,0,0.0,0,0,0,43,,
2420,1,0,0.326,1,0,1,22,20.0,0.0
2067,1,1,0.278,1,0,1,50,20.0,0.0
2089,1,0,0.37,1,0,1,32,20.0,0.0
2247,1,0,0.254,1,0,1,31,20.0,0.0
1686,0,0,0.286,1,0,1,20,78.74337899543379,1.0
1469,1,0,0.268,1,0,1,36,20.0,0.0
138,1,0,0.434,1,0,0,32,20.0,0.0
607,1,0,0.0,0,0,0,19,,
1221,1,0,0.532,1,0,1,25,,
2509,1,0,0.528,1,0,1,22,20.0,0.0
2246,1,0,0.444,1,0,1,22,67.35782902722387,0.0
2667,1,0,0.394,1,0,1,47,64.30803652968036,0.0
3980,0,1,0.468,1,0,0,36,20.0,0.0
2238,1,0,0.704,1,0,1,34,20.0,0.0
3735,1,0,0.43,1,0,1,31,20.0,0.0
1859,1,0,0.638,1,0,1,44,79.91963470319635,1.0
3319,1,0,0.316,1,0,1,23,,
3716,1,0,0.396,1,0,1,52,78.84840182648402,1.0
605,1,0,0.742,1,0,1,23,78.9744292237443,1.0
3341,1,0,0.648,1,0,1,39,20.0,0.0
3222,1,0,0.484,1,0,1,30,,
1658,0,0,0.712,1,0,1,22,81.03287671232877,1.0
3070,1,0,0.478,1,0,1,21,78.28127853881278,1.0
1456,0,1,0.366,1,0,1,26,,
1161,1,0,0.438,1,0,1,35,20.0,0.0
2052,1,0,0.0,0,0,0,45,,
4188,1,0,0.328,1,0,1,35,,
4442,1,0,0.838,1,0,1,31,,
3702,1,0,0.656,1,0,0,34,78.17625570776255,1.0
1595,1,0,0.27,1,0,1,20,20.0,0.0
418,0,0,0.812,1,0,1,20,82.2931506849315,1.0
165,0,1,0.514,1,0,1,29,62.90576376324631,0.0
1966,1,0,0.0,0,0,0,36,,
4288,1,0,0.286,1,0,1,21,,
1844,0,0,0.286,1,0,1,50,81.68401826484018,1.0
1931,0,1,0.414,1,0,0,31,20.0,0.0
3787,1,0,0.286,1,0,1,41,20.0,0.0
3776,1,0,0.286,1,0,1,28,80.72403783431182,1.0
789,1,0,0.35,1,0,1,65,20.0,0.0
1680,1,0,0.446,1,0,1,30,,
4405,1,0,0.864,1,0,1,65,,
523,1,0,0.286,1,0,1,48,20.0,0.0
1253,1,0,0.424,1,0,1,26,,
222,1,0,0.364,1,0,1,40,20.0,0.0
1991,1,0,0.412,1,0,1,23,20.0,0.0
3832,1,0,0.0,0,0,0,21,,
2180,1,0,0.414,1,0,1,38,20.0,0.0
2948,1,0,0.634,1,0,1,35,20.0,0.0
3458,1,0,0.48,1,0,1,36,,
3280,1,0,0.0,0,0,0,25,,
2119,1,0,0.338,1,0,1,28,20.0,0.0
1140,1,0,0.328,1,0,1,26,20.0,0.0
1674,1,0,0.408,1,0,1,37,20.0,0.0
999,0,1,0.368,1,0,1,50,,
331,1,0,0.286,1,0,1,24,20.0,0.0
2365,1,0,0.284,1,0,1,26,20.0,0.0
1716,1,0,0.824,1,0,1,45,,
4149,0,0,0.364,1,0,0,35,20.0,0.0
1041,1,0,0.494,1,0,1,23,,
2985,1,0,0.272,1,0,1,42,20.0,0.0
3688,1,0,0.468,1,0,1,37,,
3945,0,0,0.304,1,0,1,36,20.0,0.0
1361,1,0,0.558,1,0,1,48,83.0283105022831,1.0
1036,0,1,0.58,1,0,1,28,79.60456621004566,1.0
558,1,0,0.51,1,0,1,27,20.0,0.0
1993,1,0,0.424,1,0,0,32,,
3194,0,1,0.6,1,0,1,53,81.34794520547945,1.0
1269,1,0,0.328,1,0,1,31,20.0,0.0
3099,0,1,0.766,1,0,1,62,20.0,0.0
877,1,0,0.428,1,0,1,35,77.23105022831051,1.0
4548,1,0,0.286,1,0,1,24,20.0,0.0
1611,1,0,0.514,1,0,1,26,20.0,0.0
28,0,1,0.456,1,0,1,49,,
2784,1,0,0.286,1,0,1,33,20.0,0.0
3576,1,0,0.316,1,0,1,44,20.0,0.0
3680,1,0,0.338,1,0,0,53,20.0,0.0
1251,1,0,0.314,1,0,1,56,,
4476,1,0,0.708,1,0,1,42,,
1938,1,0,0.43,1,0,1,44,20.0,0.0
372,1,0,0.378,1,0,0,23,20.0,0.0
3088,1,0,0.4,1,0,1,32,81.93607305936074,1.0
72,1,0,0.31,1,0,1,23,20.0,0.0
4115,1,0,0.162,1,0,1,44,20.0,0.0
3761,1,0,0.286,1,0,1,22,,
3072,0,0,0.314,1,0,1,49,20.0,0.0
4508,1,0,0.376,1,0,0,23,20.0,0.0
2357,1,0,0.382,1,0,1,26,,
1654,1,0,0.334,1,0,1,27,20.0,0.0
1213,0,1,0.314,1,0,1,27,84.87671232876713,1.0
365,1,0,0.0,0,0,0,49,,
1695,1,0,0.444,1,0,1,38,,
3090,0,1,0.458,1,0,1,55,20.0,0.0
892,1,0,0.276,1,0,1,50,20.0,0.0
3538,1,0,0.63,1,0,1,29,85.06575342465753,1.0
1922,1,0,0.38,1,0,1,31,20.0,0.0
4085,1,0,0.9,1,0,1,61,77.98721461187215,1.0
2941,1,0,0.286,1,0,1,23,20.0,0.0
661,1,0,0.64,1,0,1,28,,
1297,1,0,0.224,1,0,1,25,20.0,0.0
3995,1,0,0.414,1,0,0,28,20.0,0.0
1219,1,0,0.592,1,0,1,35,81.78904109589041,1.0
2602,1,0,0.528,1,0,1,40,67.0724505327245,0.0
1886,1,0,0.27,1,0,0,35,20.0,0.0
1655,1,0,0.286,1,0,1,19,20.0,0.0
2993,0,0,0.776,1,0,1,20,82.2931506849315,1.0
2750,1,0,0.304,1,0,1,36,20.0,0.0
