,is_employed,self_employed,credit_score,eviction,pets,criminal,age,score,is_good
3942,1,0,0.268,1,0,1,26,20.0,0.0
2679,1,0,0.478,1,0,1,22,20.0,0.0
3013,1,0,0.704,1,0,1,24,81.66301369863014,1.0
328,1,0,0.716,1,0,1,27,82.50319634703196,1.0
2030,1,1,0.408,1,0,0,29,20.0,0.0
90,1,0,0.296,1,0,1,24,20.0,0.0
2251,1,0,0.354,1,0,0,26,20.0,0.0
3493,0,1,0.586,1,0,1,49,,
351,0,0,0.594,1,0,1,74,,
2509,0,1,0.32,1,0,1,29,73.12041364491002,0.0
2904,1,0,0.37,1,0,1,32,20.0,0.0
87,1,0,0.306,1,0,1,45,20.0,0.0
3303,1,0,0.506,1,0,1,24,59.500006715014784,0.0
322,1,0,0.76,1,0,1,39,80.61278538812786,1.0
3364,1,0,0.382,1,0,1,22,79.75159817351599,1.0
2647,0,0,0.286,1,0,1,18,79.31050228310502,1.0
3625,1,0,0.26,1,0,1,24,20.0,0.0
874,1,0,0.222,1,0,1,50,20.0,0.0
914,1,0,0.4,1,0,1,36,72.8214844052318,0.0
1384,1,0,0.66,1,0,1,46,80.29771689497717,1.0
3610,1,0,0.392,1,0,1,24,,
1896,1,0,0.584,1,0,1,40,79.49954337899544,1.0
3481,1,0,0.87,1,0,1,30,81.72602739726027,1.0
2039,1,0,0.392,1,0,1,26,53.659258692380305,0.0
376,1,0,0.27,1,0,0,41,20.0,0.0
1588,1,0,0.376,1,0,1,33,20.0,0.0
1758,1,0,0.564,1,0,1,33,,
3419,1,0,0.28,1,0,1,36,20.0,0.0
3453,1,0,0.286,1,0,1,43,20.0,0.0
3,1,0,0.59,1,0,1,27,,
2329,1,0,0.324,1,0,1,28,20.0,0.0
1104,0,1,0.372,1,0,0,33,20.0,0.0
3505,1,0,0.546,1,0,1,22,20.0,0.0
287,1,0,0.528,1,0,1,45,,
50,1,0,0.33,2,0,1,58,20.0,0.0
1759,1,0,0.278,1,0,0,22,20.0,0.0
1971,1,0,0.286,1,0,1,31,20.0,0.0
3815,0,0,0.394,1,0,1,67,20.0,0.0
3323,1,0,0.71,1,0,1,25,77.12602739726027,1.0
3252,0,0,0.32,1,0,1,57,,
314,1,0,0.504,1,0,1,22,,
3445,1,0,0.412,1,0,1,29,,
3299,0,0,0.36,1,0,1,32,20.0,0.0
2395,1,0,0.384,1,0,1,39,77.12602739726027,1.0
1605,1,0,0.28,1,0,1,34,20.0,0.0
2457,1,0,0.394,1,0,1,35,76.78504287782604,1.0
1361,1,0,0.304,1,0,0,29,20.0,0.0
298,0,1,0.348,1,0,1,36,83.7634703196347,1.0
696,1,0,0.426,1,0,1,33,55.09657431865185,0.0
1601,1,0,0.214,1,0,1,26,20.0,0.0
1691,1,0,0.44,1,0,1,50,,
2540,1,0,0.466,1,0,1,29,84.43561643835616,1.0
72,1,0,0.334,1,0,0,26,20.0,0.0
3712,0,0,0.294,1,0,0,24,20.0,0.0
1363,1,0,0.59,1,0,1,21,82.6082191780822,1.0
1818,1,0,0.264,1,0,1,27,20.0,0.0
1659,1,0,0.398,1,0,1,23,,
1845,0,1,0.276,1,0,1,50,20.0,0.0
2809,1,0,0.286,1,0,1,43,20.0,0.0
2104,1,0,0.302,1,0,0,33,20.0,0.0
1254,1,0,0.278,1,0,1,26,20.0,0.0
2764,1,0,0.316,1,0,1,33,20.0,0.0
4022,0,1,0.376,1,0,1,66,,
399,1,0,0.864,1,0,1,60,82.41917808219178,1.0
2069,1,0,0.226,1,0,0,30,20.0,0.0
1480,1,0,0.402,1,0,1,19,78.61735159817351,1.0
3181,1,0,0.268,1,0,1,24,20.0,0.0
2008,1,0,0.508,1,0,0,35,20.0,0.0
1602,0,1,0.482,1,0,1,45,,
3069,1,0,0.9,1,0,1,55,80.6337899543379,1.0
1950,1,0,0.514,1,0,1,23,83.19634703196347,1.0
1372,1,0,0.488,1,0,1,22,80.9068493150685,1.0
1635,1,0,0.396,1,0,1,44,79.87100456621005,1.0
3326,1,0,0.43,1,0,1,31,20.0,0.0
768,1,0,0.286,1,0,1,53,20.0,0.0
1199,1,0,0.354,1,0,0,26,,
1998,1,0,0.422,1,0,1,27,78.36444248048313,1.0
3537,1,0,0.392,1,0,0,31,78.30228310502284,1.0
1303,0,0,0.286,1,0,1,31,20.0,0.0
3916,0,1,0.286,1,0,1,44,20.0,0.0
2658,0,0,0.298,1,0,1,33,20.0,0.0
548,1,0,0.284,1,0,1,34,20.0,0.0
2919,1,0,0.418,1,0,1,21,80.21369863013699,1.0
2326,1,0,0.38,1,0,1,51,,
3068,0,1,0.68,1,0,1,40,,
3011,0,1,0.336,1,0,1,24,20.0,0.0
1586,1,0,0.812,1,0,1,21,85.52785388127853,1.0
3087,1,0,0.48,1,0,1,36,,
600,1,0,0.898,1,0,1,50,81.47397260273972,1.0
175,1,0,0.392,1,0,0,43,20.0,0.0
3002,1,0,0.732,1,0,1,55,78.17625570776255,1.0
1019,0,0,0.32,1,0,1,39,83.44840182648402,1.0
1301,1,0,0.414,1,0,1,30,20.0,0.0
2284,1,0,0.462,1,0,1,33,20.0,0.0
1804,1,0,0.314,1,0,1,37,20.0,0.0
3064,1,0,0.596,1,0,1,27,,
2608,1,0,0.4,1,0,1,31,78.78538812785388,1.0
1722,0,1,0.6,1,0,1,36,20.0,0.0
439,1,0,0.378,1,0,1,30,20.0,0.0
2023,1,0,0.348,1,0,0,26,20.0,0.0
1362,0,0,0.286,1,0,1,74,,
3466,1,0,0.712,1,0,1,28,77.88219178082191,1.0
3176,0,0,0.346,1,0,1,37,20.0,0.0
3600,1,0,0.49,1,0,1,44,20.0,0.0
3605,1,0,0.332,1,0,1,25,20.0,0.0
63,1,1,0.532,1,0,0,34,20.0,0.0
1002,1,0,0.166,1,0,0,40,77.52511415525115,1.0
1021,1,0,0.594,1,0,1,23,79.58356164383562,1.0
105,1,0,0.512,1,0,1,20,65.89252283105023,0.0
1217,1,0,0.442,1,0,1,26,20.0,0.0
2819,1,0,0.204,1,0,1,23,,
557,1,0,0.276,2,0,1,32,20.0,0.0
1355,0,1,0.432,1,0,1,39,,
3158,1,0,0.332,1,0,1,36,20.0,0.0
500,1,0,0.398,1,0,1,39,84.28858447488585,1.0
3004,1,0,0.228,1,0,1,39,20.0,0.0
928,1,0,0.552,1,0,1,33,,
3597,1,0,0.286,1,0,0,25,,
561,0,0,0.364,1,0,1,65,20.0,0.0
1589,1,0,0.372,1,0,1,35,20.0,0.0
3429,1,0,0.322,1,0,0,35,20.0,0.0
1404,1,0,0.552,1,0,1,31,70.54044789148536,0.0
205,1,0,0.378,1,0,1,28,79.47853881278539,1.0
1956,0,1,0.49,1,0,1,43,20.0,0.0
2785,1,0,0.436,1,0,1,38,,
3457,1,0,0.422,1,0,0,31,20.0,0.0
3270,1,0,0.344,1,0,1,24,20.0,0.0
1795,1,0,0.39,1,0,1,24,79.79360730593608,1.0
1526,1,0,0.842,1,0,1,51,81.91506849315068,1.0
1922,1,0,0.702,1,0,1,24,79.79360730593608,1.0
1620,1,0,0.372,1,0,1,21,,
3172,1,0,0.348,1,0,1,22,20.0,0.0
892,1,0,0.9,1,0,1,42,81.20091324200914,1.0
695,1,0,0.538,1,0,1,25,,
2656,1,0,0.7,1,0,1,58,82.7972602739726,1.0
80,1,1,0.698,1,0,1,44,80.3997541271514,1.0
3049,1,0,0.486,1,0,1,28,20.0,0.0
3701,1,0,0.494,1,0,1,48,20.0,0.0
657,1,1,0.188,1,0,1,33,20.0,0.0
2438,1,0,0.544,1,0,1,25,20.0,0.0
519,1,0,0.704,1,0,1,29,84.28858447488585,1.0
3614,1,0,0.268,1,0,1,22,20.0,0.0
2539,1,0,0.286,1,0,1,31,20.0,0.0
2011,1,1,0.446,1,0,1,30,20.0,0.0
3037,1,0,0.852,1,0,1,56,80.29771689497717,1.0
1013,1,0,0.308,1,0,1,35,20.0,0.0
1317,1,0,0.464,1,0,0,33,20.0,0.0
3100,1,0,0.42,1,0,1,22,,
808,1,0,0.374,1,0,1,28,20.0,0.0
77,0,0,0.286,1,0,1,44,20.0,0.0
858,1,0,0.598,1,0,1,40,20.0,0.0
1204,1,0,0.558,1,0,1,48,83.0283105022831,1.0
2224,1,0,0.422,1,0,1,20,82.35616438356165,1.0
44,0,1,0.496,1,0,1,43,20.0,0.0
426,1,0,0.7,1,0,1,23,20.0,0.0
2400,1,0,0.326,1,0,1,27,20.0,0.0
262,1,0,0.474,1,0,0,40,,
1625,1,0,0.24,1,0,1,23,20.0,0.0
692,1,0,0.884,1,0,1,57,83.72146118721462,1.0
1741,0,0,0.4,1,0,0,41,20.0,0.0
2546,1,0,0.32,1,0,1,34,20.0,0.0
650,1,0,0.384,1,0,1,47,20.0,0.0
3459,0,1,0.404,1,0,1,24,20.0,0.0
1157,1,0,0.272,1,0,0,28,20.0,0.0
685,1,0,0.644,1,0,1,27,80.82283105022832,1.0
1727,1,0,0.602,1,0,1,25,20.0,0.0
3026,1,0,0.342,1,0,1,44,20.0,0.0
1830,1,0,0.286,1,0,1,33,20.0,0.0
1189,1,0,0.828,1,0,1,42,81.66301369863014,1.0
2232,1,0,0.396,1,0,1,38,,
2481,1,0,0.308,1,0,0,29,20.0,0.0
2043,1,1,0.66,1,0,1,28,,
2978,1,0,0.286,1,0,1,34,20.0,0.0
3683,1,0,0.55,1,0,1,33,80.88584474885845,1.0
1038,0,0,0.79,1,0,1,68,,
2671,1,0,0.286,1,0,1,22,20.0,0.0
2124,1,0,0.286,1,0,1,23,20.0,0.0
1664,1,0,0.352,1,0,1,24,20.0,0.0
690,1,0,0.418,1,0,1,20,20.0,0.0
1690,1,0,0.472,1,0,1,45,78.59634703196348,1.0
2294,1,0,0.266,1,0,1,28,20.0,0.0
3639,1,0,0.23,1,0,0,31,20.0,0.0
1725,1,0,0.272,1,0,0,26,20.0,0.0
3956,1,0,0.186,1,0,1,33,20.0,0.0
2518,1,0,0.33,1,0,0,30,20.0,0.0
3234,1,0,0.292,1,0,1,22,20.0,0.0
807,1,0,0.322,1,0,1,26,20.0,0.0
3166,1,0,0.512,1,0,1,59,78.42831050228311,1.0
6,1,0,0.382,1,0,1,24,,
3353,1,0,0.396,1,0,1,41,20.0,0.0
3503,1,0,0.382,1,0,1,48,80.48675799086757,1.0
2477,0,0,0.468,1,0,1,39,20.0,0.0
848,1,0,0.328,1,0,1,49,20.0,0.0
3425,0,1,0.398,1,0,1,24,82.5662100456621,1.0
799,1,0,0.58,1,0,1,42,20.0,0.0
3501,1,0,0.38,1,0,1,27,20.0,0.0
95,1,0,0.678,1,0,1,28,79.53804566210046,1.0
168,1,0,0.276,1,0,1,59,,
3902,1,0,0.806,1,0,1,28,82.39817351598174,1.0
509,1,0,0.732,1,0,1,47,,
3316,1,0,0.304,1,0,1,22,50.31324200913242,0.0
2138,1,1,0.386,1,0,1,32,20.0,0.0
242,1,0,0.286,1,0,1,31,20.0,0.0
2506,1,0,0.314,1,0,1,42,20.0,0.0
1053,1,0,0.286,1,0,0,32,,
313,1,0,0.272,1,0,1,25,20.0,0.0
2697,1,0,0.472,1,0,1,43,78.13424657534246,1.0
161,1,0,0.21,1,0,0,44,20.0,0.0
192,1,0,0.414,1,0,1,22,20.0,0.0
1978,1,0,0.332,1,0,1,21,20.0,0.0
921,1,0,0.0,0,0,0,50,81.22191780821917,1.0
3094,1,0,0.278,1,0,1,33,20.0,0.0
3386,1,0,0.554,1,0,1,37,20.0,0.0
2473,1,0,0.436,1,0,1,66,,
3111,1,0,0.722,1,0,1,52,83.7634703196347,1.0
3684,1,0,0.586,1,0,1,51,72.36997716894977,0.0
180,1,0,0.406,1,0,1,54,20.0,0.0
693,0,1,0.296,1,0,1,25,20.0,0.0
2333,1,0,0.444,1,0,0,48,20.0,0.0
57,1,0,0.508,1,0,1,26,,
1107,1,1,0.286,1,0,1,21,20.0,0.0
2973,0,0,0.36,1,0,1,77,20.0,0.0
1311,1,0,0.388,1,0,1,40,20.0,0.0
124,1,0,0.434,1,0,0,32,20.0,0.0
1318,1,0,0.872,1,0,1,64,78.78538812785388,1.0
1988,1,0,0.298,1,0,1,51,20.0,0.0
2220,1,0,0.812,1,0,1,45,60.0197621323139,0.0
3507,0,1,0.57,1,0,1,57,20.0,0.0
2021,1,0,0.58,1,0,0,26,84.16255707762556,1.0
3678,1,0,0.282,1,0,1,34,20.0,0.0
1619,1,0,0.77,1,0,1,52,79.1634703196347,1.0
3845,0,1,0.474,1,0,1,52,20.0,0.0
756,1,0,0.494,1,0,1,22,79.33150684931506,1.0
3246,1,0,0.428,1,0,1,61,20.0,0.0
958,0,0,0.562,1,0,1,73,,
1680,1,0,0.822,1,0,1,25,79.05844748858448,1.0
1425,0,1,0.762,1,0,1,64,20.0,0.0
3307,1,0,0.45,1,0,1,26,20.0,0.0
1677,1,0,0.604,1,0,1,30,20.0,0.0
3691,1,0,0.456,1,0,1,40,85.48584474885845,1.0
1781,1,0,0.336,1,0,1,44,20.0,0.0
3193,1,0,0.68,1,0,1,29,,
3574,1,0,0.242,1,0,1,28,20.0,0.0
266,1,0,0.468,1,0,1,30,20.0,0.0
3606,1,0,0.29,1,0,1,62,20.0,0.0
611,1,0,0.342,1,0,1,48,,
1649,1,0,0.504,1,0,1,46,,
2057,1,0,0.362,1,0,1,32,63.66575342465754,0.0
1528,1,0,0.37,1,0,1,32,20.0,0.0
3545,1,0,0.888,1,0,1,59,,
3534,1,0,0.732,1,0,1,30,20.0,0.0
3841,1,0,0.504,1,0,1,23,20.0,0.0
2779,1,0,0.286,1,0,1,49,20.0,0.0
1947,1,0,0.302,1,0,1,37,20.0,0.0
3910,1,0,0.778,1,0,0,32,,
3530,1,0,0.286,1,0,1,24,20.0,0.0
998,1,0,0.494,1,0,1,19,20.0,0.0
2076,1,0,0.636,1,0,0,44,,
915,1,0,0.638,1,0,1,29,,
3311,1,0,0.286,1,0,1,38,47.39975412715138,0.0
245,0,0,0.316,1,0,0,24,20.0,0.0
2890,1,0,0.334,1,0,0,20,77.42009132420091,1.0
1000,1,0,0.366,1,0,1,47,20.0,0.0
1147,1,0,0.392,1,0,1,44,,
1728,1,0,0.442,1,0,1,31,,
3363,1,0,0.332,1,0,0,41,20.0,0.0
2951,1,0,0.396,1,0,1,22,20.0,0.0
1593,0,1,0.266,1,0,0,43,20.0,0.0
1767,1,0,0.424,1,0,0,32,,
585,1,0,0.346,1,0,1,20,20.0,0.0
2288,1,1,0.342,1,0,1,38,20.0,0.0
3540,1,0,0.588,1,0,1,30,77.52511415525115,1.0
3047,1,0,0.666,1,0,1,52,80.59178082191781,1.0
121,0,0,0.286,1,0,1,33,20.0,0.0
3073,1,0,0.338,1,0,1,31,20.0,0.0
2632,0,0,0.434,1,0,1,60,83.40639269406392,1.0
308,1,0,0.426,1,0,1,41,20.0,0.0
1406,1,0,0.256,1,0,0,28,20.0,0.0
1876,0,0,0.286,1,0,1,27,20.0,0.0
2579,1,0,0.304,1,0,1,35,20.0,0.0
1778,1,0,0.414,1,0,1,32,20.0,0.0
3652,0,0,0.794,1,0,1,30,,
3473,1,0,0.62,1,0,1,61,,
2269,1,0,0.362,1,0,0,33,,
2237,1,0,0.676,1,0,1,27,81.17990867579908,1.0
3195,1,0,0.37,1,0,1,36,20.0,0.0
2250,1,0,0.26,1,0,1,25,20.0,0.0
46,1,0,0.286,1,0,1,27,20.0,0.0
2504,1,0,0.266,1,0,1,32,20.0,0.0
884,1,0,0.0,0,0,0,26,20.0,0.0
3620,1,0,0.286,1,0,1,30,20.0,0.0
993,1,0,0.27,1,0,1,29,20.0,0.0
1056,1,1,0.348,1,0,1,26,56.12057049439088,0.0
3928,1,0,0.284,1,0,1,29,54.925114155251144,0.0
79,0,1,0.616,1,0,1,32,82.25114155251141,1.0
815,1,0,0.286,1,0,1,24,20.0,0.0
1435,0,1,0.424,1,0,1,31,20.0,0.0
1277,1,0,0.536,1,0,1,38,20.0,0.0
2603,1,0,0.606,1,0,1,24,78.17625570776255,1.0
2577,0,0,0.528,1,0,1,19,20.0,0.0
3738,1,0,0.628,1,0,1,28,77.54611872146118,1.0
2543,1,0,0.286,1,0,1,21,,
625,1,0,0.608,1,0,1,28,82.73424657534247,1.0
3401,1,0,0.286,1,0,1,23,,
1656,1,0,0.286,1,0,1,20,20.0,0.0
2001,0,0,0.322,1,0,1,33,20.0,0.0
3665,1,0,0.162,1,0,1,44,20.0,0.0
894,1,1,0.518,1,0,1,23,20.0,0.0
1332,1,0,0.286,1,0,1,33,20.0,0.0
21,1,0,0.284,1,0,1,29,20.0,0.0
2783,0,0,0.86,1,0,1,25,,
3854,1,0,0.34,1,0,1,24,56.70628582531818,0.0
268,1,0,0.458,1,0,1,19,20.0,0.0
1611,1,0,0.208,1,0,1,29,20.0,0.0
3145,1,0,0.344,1,0,1,33,,
3106,1,0,0.51,1,0,1,35,79.33150684931506,1.0
3348,1,0,0.572,1,0,1,29,83.67945205479452,1.0
1692,1,0,0.286,1,0,1,20,20.0,0.0
2990,1,0,0.422,1,0,1,40,20.0,0.0
3343,1,0,0.628,1,0,1,26,78.33306317814092,1.0
2590,1,0,0.264,2,0,1,36,20.0,0.0
1206,1,0,0.66,1,0,1,33,67.56268529785035,0.0
3997,1,0,0.554,1,0,1,39,20.0,0.0
17,1,0,0.64,1,0,1,52,81.24292237442923,1.0
129,1,0,0.486,1,0,1,22,,
307,1,0,0.31,1,0,1,30,20.0,0.0
896,1,0,0.578,1,0,1,33,79.4365296803653,1.0
2156,0,0,0.796,1,0,1,80,,
830,1,0,0.466,1,0,1,58,20.0,0.0
2339,1,0,0.31,1,0,1,43,20.0,0.0
2659,1,0,0.326,1,0,1,28,20.0,0.0
3290,0,1,0.508,1,0,1,54,83.61643835616438,1.0
2623,1,0,0.262,1,0,1,35,20.0,0.0
1937,1,0,0.528,1,0,1,30,,
2942,1,0,0.458,1,0,1,20,79.01643835616439,1.0
523,0,0,0.4,1,0,1,31,20.0,0.0
2610,1,0,0.56,1,0,1,34,41.61534246575342,0.0
1479,1,0,0.372,1,0,1,54,20.0,0.0
2409,1,0,0.784,1,0,1,43,79.64657534246575,1.0
3641,1,0,0.302,1,0,1,25,20.0,0.0
2715,1,0,0.264,1,0,1,35,20.0,0.0
782,1,0,0.746,1,0,1,50,78.89041095890411,1.0
3288,1,0,0.58,1,0,1,25,80.6337899543379,1.0
2135,1,0,0.366,1,0,0,23,20.0,0.0
3575,1,0,0.31,1,0,1,27,20.0,0.0
897,1,0,0.378,1,0,1,30,20.0,0.0
2547,1,0,0.286,1,0,0,23,20.0,0.0
1325,1,0,0.478,1,0,1,21,68.31163922992907,0.0
393,1,0,0.762,1,0,1,54,82.83926940639269,1.0
1400,1,0,0.374,1,0,1,37,20.0,0.0
1168,1,0,0.57,1,0,1,27,20.0,0.0
3492,1,0,0.532,1,0,1,37,81.38995433789954,1.0
1230,1,0,0.254,1,0,1,46,20.0,0.0
2762,1,0,0.212,1,0,1,55,78.00821917808219,1.0
1375,1,0,0.446,1,0,1,35,70.78322414135398,0.0
2516,1,0,0.466,1,0,1,25,20.0,0.0
763,1,0,0.27,1,0,1,26,20.0,0.0
772,1,0,0.366,1,0,1,23,20.0,0.0
721,1,0,0.374,1,0,1,21,82.65022831050229,1.0
2746,1,0,0.314,1,0,0,27,20.0,0.0
3816,1,0,0.336,1,0,1,25,20.0,0.0
2096,0,1,0.82,1,0,1,41,,
1051,1,0,0.516,1,0,1,25,81.07488584474886,1.0
203,1,0,0.476,1,0,1,21,20.0,0.0
318,0,0,0.434,1,0,1,36,20.0,0.0
506,0,0,0.498,1,0,1,60,20.0,0.0
3482,1,0,0.538,1,0,1,24,80.56245560629122,1.0
3968,1,0,0.838,1,0,1,40,78.30228310502284,1.0
2526,1,0,0.444,1,0,1,52,20.0,0.0
3398,1,0,0.828,1,0,1,56,83.0283105022831,1.0
380,1,0,0.492,1,0,1,28,,
186,0,0,0.45,1,0,0,24,20.0,0.0
2766,1,0,0.398,1,0,0,42,20.0,0.0
239,1,0,0.286,1,0,1,33,20.0,0.0
2931,1,0,0.286,1,0,1,40,,
3009,0,0,0.562,1,0,1,42,80.04668471276625,1.0
3696,1,1,0.362,1,0,0,29,20.0,0.0
3395,1,0,0.442,1,0,1,34,73.12041364491002,0.0
4052,0,1,0.55,1,0,1,39,20.0,0.0
975,1,0,0.188,1,0,1,46,20.0,0.0
3249,1,0,0.402,1,0,1,62,77.94520547945206,1.0
1736,1,0,0.272,1,0,1,34,20.0,0.0
3628,1,0,0.172,1,0,0,23,20.0,0.0
2861,1,0,0.412,1,0,1,33,81.20091324200914,1.0
3063,1,0,0.332,1,0,1,36,20.0,0.0
2740,1,0,0.564,1,0,1,25,66.97159817351599,0.0
2150,1,0,0.838,1,0,1,54,,
4001,0,0,0.28,1,0,0,41,20.0,0.0
3008,1,0,0.216,1,0,1,28,78.18490747416486,1.0
505,1,0,0.394,1,0,1,21,44.58176683295062,0.0
4049,1,0,0.286,1,0,1,24,20.0,0.0
2967,0,1,0.59,1,0,1,41,77.39908675799087,1.0
1393,0,1,0.694,1,0,1,24,,
3726,1,0,0.356,1,0,1,26,,
2711,1,0,0.646,1,0,1,25,80.33972602739726,1.0
2937,1,0,0.382,1,0,1,35,20.0,0.0
2487,1,0,0.43,1,0,1,40,,
2024,1,0,0.302,1,0,1,33,84.16255707762556,1.0
1158,1,1,0.452,1,0,1,41,,
3289,1,1,0.338,1,0,1,37,,
3904,0,1,0.286,1,0,1,20,20.0,0.0
1003,1,1,0.558,1,0,1,44,77.924200913242,1.0
2860,1,0,0.286,1,0,1,18,20.0,0.0
3218,0,0,0.388,1,0,1,52,20.0,0.0
863,1,0,0.412,1,0,1,32,20.0,0.0
616,1,0,0.516,1,0,1,37,,
1785,1,0,0.828,1,0,1,37,,
4057,1,0,0.388,1,0,1,47,,
2254,0,0,0.244,1,0,1,26,20.0,0.0
1188,1,0,0.232,1,0,0,56,20.0,0.0
2273,1,0,0.426,1,0,1,27,20.0,0.0
718,0,0,0.264,1,0,1,60,20.0,0.0
1272,1,0,0.246,1,0,1,30,20.0,0.0
1715,0,0,0.258,1,0,1,45,20.0,0.0
1025,1,0,0.318,1,0,1,61,20.0,0.0
989,1,0,0.25,1,0,1,36,20.0,0.0
3685,1,0,0.342,1,0,1,25,54.585654767856546,0.0
440,1,0,0.498,1,0,1,22,77.88219178082191,1.0
1338,1,0,0.832,1,0,1,58,78.89041095890411,1.0
2175,1,0,0.49,1,0,1,39,,
1078,1,0,0.408,1,0,0,24,79.79360730593608,1.0
1409,0,1,0.388,1,0,1,36,,
1220,1,0,0.544,1,0,1,22,78.55433789954338,1.0
1444,1,0,0.292,1,0,0,23,20.0,0.0
1766,1,1,0.286,1,0,1,19,20.0,0.0
206,1,0,0.79,1,0,1,27,,
1286,1,0,0.276,1,0,1,24,20.0,0.0
2578,1,0,0.518,1,0,1,42,20.0,0.0
458,1,0,0.0,0,0,0,30,20.0,0.0
1614,0,0,0.404,1,0,1,24,81.22191780821917,1.0
3591,1,0,0.584,1,0,1,26,20.0,0.0
3231,0,0,0.448,1,0,1,61,20.0,0.0
2207,1,0,0.284,1,0,1,22,20.0,0.0
350,0,0,0.286,1,0,1,27,20.0,0.0
1231,1,0,0.324,1,0,1,29,78.4703196347032,1.0
2095,1,0,0.382,1,0,1,29,,
3215,1,0,0.484,1,0,1,27,,
3877,1,0,0.788,1,0,1,46,79.83561643835617,1.0
1348,1,0,0.538,1,0,0,40,20.0,0.0
1210,1,0,0.564,1,0,1,38,,
2797,1,0,0.444,1,0,0,26,,
3546,1,0,0.196,1,0,1,35,20.0,0.0
2814,1,0,0.212,1,0,1,48,78.38630136986302,1.0
1716,1,0,0.306,1,0,1,34,20.0,0.0
3562,1,0,0.754,1,0,1,31,80.04566210045662,1.0
2032,1,0,0.54,1,0,1,36,20.0,0.0
3576,1,0,0.556,1,0,1,23,,
680,1,0,0.274,1,0,0,49,20.0,0.0
2494,1,0,0.368,1,0,1,24,20.0,0.0
3458,1,0,0.286,1,0,1,41,,
3180,1,0,0.9,1,0,1,56,81.32694063926941,1.0
1989,1,0,0.444,1,0,1,22,67.35782902722387,0.0
1085,1,0,0.592,1,0,1,35,81.78904109589041,1.0
255,1,0,0.456,1,0,1,29,70.61477560079318,0.0
3913,0,1,0.852,1,0,1,54,81.93607305936074,1.0
435,1,0,0.45,1,0,1,69,20.0,0.0
3953,1,0,0.286,1,0,1,21,82.14611872146119,1.0
204,1,0,0.394,1,0,0,24,,
652,1,0,0.452,1,0,1,21,20.0,0.0
844,1,0,0.298,1,0,0,26,20.0,0.0
712,1,0,0.278,1,0,0,33,20.0,0.0
1576,1,0,0.3,1,0,1,47,20.0,0.0
3991,1,0,0.536,1,0,1,24,80.59178082191781,1.0
2279,1,1,0.532,1,0,0,34,20.0,0.0
1581,1,0,0.688,1,0,1,34,20.0,0.0
2336,1,0,0.39,1,0,1,61,20.0,0.0
2107,1,0,0.526,1,0,1,25,20.0,0.0
1380,1,0,0.292,1,0,0,31,20.0,0.0
1285,1,0,0.296,1,0,1,41,,
1229,1,0,0.392,1,0,0,43,20.0,0.0
2172,1,0,0.352,1,0,1,22,,
2444,1,0,0.492,1,0,1,22,77.14703196347033,1.0
3808,1,1,0.556,1,0,1,38,20.0,0.0
261,1,0,0.258,1,0,0,42,20.0,0.0
1686,1,0,0.29,1,0,1,45,20.0,0.0
1052,1,1,0.424,1,0,1,35,20.0,0.0
2920,1,0,0.42,1,0,0,28,20.0,0.0
3362,1,0,0.514,1,0,1,30,20.0,0.0
1666,1,0,0.668,1,0,1,29,80.88584474885845,1.0
1880,0,1,0.532,1,0,1,31,81.0958904109589,1.0
588,1,0,0.286,1,0,1,20,79.91963470319635,1.0
1139,0,1,0.85,1,0,1,59,78.15525114155251,1.0
2163,1,0,0.398,1,0,1,26,,
2649,1,0,0.464,1,0,1,37,,
467,1,0,0.524,1,0,1,24,78.55433789954338,1.0
1658,1,0,0.344,1,0,0,29,20.0,0.0
1963,1,0,0.662,1,0,1,21,85.12876712328767,1.0
2799,0,0,0.0,0,0,0,51,43.84840182648402,0.0
3228,1,0,0.782,1,0,1,29,,
1050,1,0,0.286,1,0,1,48,82.25114155251141,1.0
1551,1,0,0.212,1,0,0,27,20.0,0.0
3052,1,0,0.674,1,0,1,45,79.1634703196347,1.0
2580,0,0,0.646,1,0,1,21,80.6337899543379,1.0
368,1,0,0.402,1,0,1,25,,
3930,1,0,0.822,1,0,1,57,,
2795,1,0,0.606,1,0,1,35,80.52876712328766,1.0
3487,1,0,0.374,1,0,1,48,20.0,0.0
390,1,0,0.774,1,0,1,54,80.23470319634703,1.0
3031,1,0,0.9,1,0,1,55,20.0,0.0
1031,1,0,0.542,1,0,1,28,20.0,0.0
3810,1,0,0.446,1,0,1,43,,
1851,1,0,0.37,1,0,1,32,20.0,0.0
193,1,1,0.818,1,0,1,33,20.0,0.0
170,1,0,0.818,1,0,1,33,80.52876712328766,1.0
725,1,1,0.306,1,0,0,29,,
2729,1,0,0.356,1,0,1,38,20.0,0.0
4040,1,0,0.52,1,0,1,55,20.0,0.0
2259,0,1,0.542,1,0,1,37,,
2359,0,1,0.314,1,0,1,26,20.0,0.0
628,1,0,0.838,1,0,1,53,81.53698630136986,1.0
605,1,1,0.252,1,0,1,44,65.33289245788065,0.0
2618,1,0,0.346,1,0,1,28,20.0,0.0
1564,1,0,0.296,1,0,1,25,20.0,0.0
3371,1,0,0.304,1,0,1,27,20.0,0.0
784,1,0,0.608,1,0,1,60,20.0,0.0
2086,1,0,0.248,1,0,0,32,20.0,0.0
3161,1,0,0.368,1,0,1,44,20.0,0.0
3267,0,1,0.598,1,0,1,46,,
3430,1,0,0.286,1,0,1,23,79.91963470319635,1.0
